COD_ACM,NUMERO_ORIGINAL_SNC,NoPredial,Nombre,DOCUMENTO,Direccion,MatriculaInmobiliaria_ACM,Base Nueva IGAC 20260612
254730000000000050908900006891,254730000000000050908900006891,0000000000050908900006891,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 62 ROBLE PH,050C-2080672,PENDIENTE RECIBO
254730000000000050908900006892,254730000000000050908900006892,0000000000050908900006892,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 63 ROBLE PH,050C-2080673,PENDIENTE RECIBO
254730000000000050908900006893,254730000000000050908900006893,0000000000050908900006893,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 64 ROBLE PH,050C-2080674,PENDIENTE RECIBO
254730000000000050908900006894,254730000000000050908900006894,0000000000050908900006894,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 65 ROBLE PH,050C-2080675,PENDIENTE RECIBO
254730000000000050908900006895,254730000000000050908900006895,0000000000050908900006895,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 66 ROBLE PH,050C-2080676,PENDIENTE RECIBO
254730000000000050908900006896,254730000000000050908900006896,0000000000050908900006896,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 67 ROBLE PH,050C-2080677,PENDIENTE RECIBO
254730000000000050908900006897,254730000000000050908900006897,0000000000050908900006897,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 68 ROBLE PH,050C-2080678,PENDIENTE RECIBO
254730000000000050908900006898,254730000000000050908900006898,0000000000050908900006898,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 69 ROBLE PH,050C-2080679,PENDIENTE RECIBO
254730000000000050908900006899,254730000000000050908900006899,0000000000050908900006899,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 70 ROBLE PH,050C-2080680,PENDIENTE RECIBO
254730000000000050908900006900,254730000000000050908900006900,0000000000050908900006900,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 71 ROBLE PH,050C-2080681,PENDIENTE RECIBO
254730000000000050908900006901,254730000000000050908900006901,0000000000050908900006901,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 72 ROBLE PH,050C-2080682,PENDIENTE RECIBO
254730000000000050908900006902,254730000000000050908900006902,0000000000050908900006902,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 73 ROBLE PH,050C-2080683,PENDIENTE RECIBO
254730000000000050908900006903,254730000000000050908900006903,0000000000050908900006903,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 74 ROBLE PH,050C-2080684,PENDIENTE RECIBO
254730000000000050908900006904,254730000000000050908900006904,0000000000050908900006904,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 75 ROBLE PH,050C-2080685,PENDIENTE RECIBO
254730000000000050908900006905,254730000000000050908900006905,0000000000050908900006905,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 76 ROBLE PH,050C-2080686,PENDIENTE RECIBO
254730000000000050908900006906,254730000000000050908900006906,0000000000050908900006906,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 77 ROBLE PH,050C-2080687,PENDIENTE RECIBO
254730000000000050908900006907,254730000000000050908900006907,0000000000050908900006907,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 78 ROBLE PH,050C-2080688,PENDIENTE RECIBO
254730000000000050908900006908,254730000000000050908900006908,0000000000050908900006908,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 79 ROBLE PH,050C-2080689,PENDIENTE RECIBO
254730000000000050908900006909,254730000000000050908900006909,0000000000050908900006909,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 80 ROBLE PH,050C-2080690,PENDIENTE RECIBO
254730000000000050908900006910,254730000000000050908900006910,0000000000050908900006910,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 81 ROBLE PH,050C-2080691,PENDIENTE RECIBO
254730000000000050908900006911,254730000000000050908900006911,0000000000050908900006911,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 82 ROBLE PH,050C-2080692,PENDIENTE RECIBO
254730000000000050908900006912,254730000000000050908900006912,0000000000050908900006912,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 83 ROBLE PH,050C-2080693,PENDIENTE RECIBO
254730000000000050908900006913,254730000000000050908900006913,0000000000050908900006913,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 84 ROBLE PH,050C-2080694,PENDIENTE RECIBO
254730000000000050908900006914,254730000000000050908900006914,0000000000050908900006914,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 85 ROBLE PH,050C-2080695,PENDIENTE RECIBO
254730000000000050908900006915,254730000000000050908900006915,0000000000050908900006915,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 86 ROBLE PH,050C-2080696,PENDIENTE RECIBO
254730000000000050908900006916,254730000000000050908900006916,0000000000050908900006916,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 87 ROBLE PH,050C-2080697,PENDIENTE RECIBO
254730000000000050908900006917,254730000000000050908900006917,0000000000050908900006917,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 88 ROBLE PH,050C-2080698,PENDIENTE RECIBO
254730000000000050908900006918,254730000000000050908900006918,0000000000050908900006918,BANCOLOMBIA S.A.,890903938,C 17 Sur 7 58 Pq 89 ROBLE PH,050C-2080699,PENDIENTE RECIBO
254730000000000050908900006919,254730000000000050908900006919,0000000000050908900006919,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 90 ROBLE PH,050C-2080700,PENDIENTE RECIBO
254730000000000050908900006920,254730000000000050908900006920,0000000000050908900006920,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 91 ROBLE PH,050C-2080701,PENDIENTE RECIBO
254730000000000050908900006921,254730000000000050908900006921,0000000000050908900006921,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 92 ROBLE PH,050C-2080702,PENDIENTE RECIBO
254730000000000050908900006922,254730000000000050908900006922,0000000000050908900006922,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 93 ROBLE PH,050C-2080703,PENDIENTE RECIBO
254730000000000050908900006923,254730000000000050908900006923,0000000000050908900006923,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 94 ROBLE PH,050C-2080704,PENDIENTE RECIBO
254730000000000050908900006924,254730000000000050908900006924,0000000000050908900006924,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 95 ROBLE PH,050C-2080705,PENDIENTE RECIBO
254730000000000050908900006925,254730000000000050908900006925,0000000000050908900006925,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 96 ROBLE PH,050C-2080706,PENDIENTE RECIBO
254730000000000050908900006926,254730000000000050908900006926,0000000000050908900006926,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 97 ROBLE PH,050C-2080707,PENDIENTE RECIBO
254730000000000050908900006927,254730000000000050908900006927,0000000000050908900006927,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 98 ROBLE PH,050C-2080708,PENDIENTE RECIBO
254730000000000050908900006928,254730000000000050908900006928,0000000000050908900006928,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 99 ROBLE PH,050C-2080709,PENDIENTE RECIBO
254730000000000050908900006929,254730000000000050908900006929,0000000000050908900006929,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 100 ROBLE PH,050C-2080710,PENDIENTE RECIBO
254730000000000050908900006930,254730000000000050908900006930,0000000000050908900006930,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 101 ROBLE PH,050C-2080711,PENDIENTE RECIBO
254730000000000050908900006931,254730000000000050908900006931,0000000000050908900006931,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 102 ROBLE PH,050C-2080712,PENDIENTE RECIBO
254730000000000050908900006932,254730000000000050908900006932,0000000000050908900006932,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 103 ROBLE PH,050C-2080713,PENDIENTE RECIBO
254730000000000050908900006933,254730000000000050908900006933,0000000000050908900006933,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 104 ROBLE PH,050C-2080714,PENDIENTE RECIBO
254730000000000050908900006934,254730000000000050908900006934,0000000000050908900006934,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 105 ROBLE PH,050C-2080715,PENDIENTE RECIBO
254730000000000050908900006935,254730000000000050908900006935,0000000000050908900006935,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 106 ROBLE PH,050C-2080716,PENDIENTE RECIBO
254730000000000050908900006936,254730000000000050908900006936,0000000000050908900006936,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 107 ROBLE PH,050C-2080717,PENDIENTE RECIBO
254730000000000050908900006937,254730000000000050908900006937,0000000000050908900006937,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 108 ROBLE PH,050C-2080718,PENDIENTE RECIBO
254730000000000050908900006938,254730000000000050908900006938,0000000000050908900006938,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 109 ROBLE PH,050C-2080719,PENDIENTE RECIBO
254730000000000050908900006939,254730000000000050908900006939,0000000000050908900006939,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 110 ROBLE PH,050C-2080720,PENDIENTE RECIBO
254730000000000050908900006940,254730000000000050908900006940,0000000000050908900006940,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 111 ROBLE PH,050C-2080721,PENDIENTE RECIBO
254730000000000050908900006941,254730000000000050908900006941,0000000000050908900006941,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 112 ROBLE PH,050C-2080722,PENDIENTE RECIBO
254730000000000050908900006942,254730000000000050908900006942,0000000000050908900006942,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 113 ROBLE PH,050C-2080723,PENDIENTE RECIBO
254730000000000050908900006943,254730000000000050908900006943,0000000000050908900006943,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 114 ROBLE PH,050C-2080724,PENDIENTE RECIBO
254730000000000050908900006944,254730000000000050908900006944,0000000000050908900006944,BANCOLOMBIA S.A.,890903938,C 17 Sur 7 58 Pq 115 ROBLE PH,050C-2080725,PENDIENTE RECIBO
254730000000000050908900006945,254730000000000050908900006945,0000000000050908900006945,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 116 ROBLE PH,050C-2080726,PENDIENTE RECIBO
254730000000000050908900006946,254730000000000050908900006946,0000000000050908900006946,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 117 ROBLE PH,050C-2080727,PENDIENTE RECIBO
254730000000000050908900006947,254730000000000050908900006947,0000000000050908900006947,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 118 ROBLE PH,050C-2080728,PENDIENTE RECIBO
254730000000000050908900006948,254730000000000050908900006948,0000000000050908900006948,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 119 ROBLE PH,050C-2080729,PENDIENTE RECIBO
254730000000000050908900006949,254730000000000050908900006949,0000000000050908900006949,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 120 ROBLE PH,050C-2080730,PENDIENTE RECIBO
254730000000000050908900006950,254730000000000050908900006950,0000000000050908900006950,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 121 ROBLE PH,050C-2080731,PENDIENTE RECIBO
254730000000000050908900006951,254730000000000050908900006951,0000000000050908900006951,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 122 ROBLE PH,050C-2080732,PENDIENTE RECIBO
254730000000000050908900006952,254730000000000050908900006952,0000000000050908900006952,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 123 ROBLE PH,050C-2080733,PENDIENTE RECIBO
254730000000000050908900006953,254730000000000050908900006953,0000000000050908900006953,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 124 ROBLE PH,050C-2080734,PENDIENTE RECIBO
254730000000000050908900006954,254730000000000050908900006954,0000000000050908900006954,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 125 ROBLE PH,050C-2080735,PENDIENTE RECIBO
254730000000000050908900006955,254730000000000050908900006955,0000000000050908900006955,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 126 ROBLE PH,050C-2080736,PENDIENTE RECIBO
254730000000000050908900006956,254730000000000050908900006956,0000000000050908900006956,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 127 ROBLE PH,050C-2080737,PENDIENTE RECIBO
254730000000000050908900006957,254730000000000050908900006957,0000000000050908900006957,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 128 ROBLE PH,050C-2080738,PENDIENTE RECIBO
254730000000000050908900006958,254730000000000050908900006958,0000000000050908900006958,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 129 ROBLE PH,050C-2080739,PENDIENTE RECIBO
254730000000000050908900006959,254730000000000050908900006959,0000000000050908900006959,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 130 ROBLE PH,050C-2080740,PENDIENTE RECIBO
254730000000000050908900006960,254730000000000050908900006960,0000000000050908900006960,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 131 ROBLE PH,050C-2080741,PENDIENTE RECIBO
254730000000000050908900006961,254730000000000050908900006961,0000000000050908900006961,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 132 ROBLE PH,050C-2080742,PENDIENTE RECIBO
254730000000000050908900006962,254730000000000050908900006962,0000000000050908900006962,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 133 ROBLE PH,050C-2080743,PENDIENTE RECIBO
254730000000000050908900006963,254730000000000050908900006963,0000000000050908900006963,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 134 ROBLE PH,050C-2080744,PENDIENTE RECIBO
254730000000000050908900006964,254730000000000050908900006964,0000000000050908900006964,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 135 ROBLE PH,050C-2080745,PENDIENTE RECIBO
254730000000000050908900006965,254730000000000050908900006965,0000000000050908900006965,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 136 ROBLE PH,050C-2080746,PENDIENTE RECIBO
254730000000000050908900006966,254730000000000050908900006966,0000000000050908900006966,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 137 ROBLE PH,050C-2080747,PENDIENTE RECIBO
254730000000000050908900006967,254730000000000050908900006967,0000000000050908900006967,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 138 ROBLE PH,050C-2080748,PENDIENTE RECIBO
254730000000000050908900006968,254730000000000050908900006968,0000000000050908900006968,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 139 ROBLE PH,050C-2080749,PENDIENTE RECIBO
254730000000000050908900006969,254730000000000050908900006969,0000000000050908900006969,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 140 ROBLE PH,050C-2080750,PENDIENTE RECIBO
254730000000000050908900006970,254730000000000050908900006970,0000000000050908900006970,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 141 ROBLE PH,050C-2080751,PENDIENTE RECIBO
254730000000000050908900006971,254730000000000050908900006971,0000000000050908900006971,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 142 ROBLE PH,050C-2080752,PENDIENTE RECIBO
254730000000000050908900006972,254730000000000050908900006972,0000000000050908900006972,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 143 ROBLE PH,050C-2080753,PENDIENTE RECIBO
254730000000000050908900006973,254730000000000050908900006973,0000000000050908900006973,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 144 ROBLE PH,050C-2080754,PENDIENTE RECIBO
254730000000000050908900006974,254730000000000050908900006974,0000000000050908900006974,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 145 ROBLE PH,050C-2080755,PENDIENTE RECIBO
254730000000000050908900006975,254730000000000050908900006975,0000000000050908900006975,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 146 ROBLE PH,050C-2080756,PENDIENTE RECIBO
254730000000000050908900006976,254730000000000050908900006976,0000000000050908900006976,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 147 ROBLE PH,050C-2080757,PENDIENTE RECIBO
254730000000000050908900006977,254730000000000050908900006977,0000000000050908900006977,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 148 ROBLE PH,050C-2080758,PENDIENTE RECIBO
254730000000000050908900006978,254730000000000050908900006978,0000000000050908900006978,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 149 ROBLE PH,050C-2080759,PENDIENTE RECIBO
254730000000000050908900006979,254730000000000050908900006979,0000000000050908900006979,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 150 ROBLE PH,050C-2080760,PENDIENTE RECIBO
254730000000000050908900006980,254730000000000050908900006980,0000000000050908900006980,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 151 ROBLE PH,050C-2080761,PENDIENTE RECIBO
254730000000000050908900006981,254730000000000050908900006981,0000000000050908900006981,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 152 ROBLE PH,050C-2080762,PENDIENTE RECIBO
254730000000000050908900006982,254730000000000050908900006982,0000000000050908900006982,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 153 ROBLE PH,050C-2080763,PENDIENTE RECIBO
254730000000000050908900006983,254730000000000050908900006983,0000000000050908900006983,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 154 ROBLE PH,050C-2080764,PENDIENTE RECIBO
254730000000000050908900006984,254730000000000050908900006984,0000000000050908900006984,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 155 ROBLE PH,050C-2080765,PENDIENTE RECIBO
254730000000000050908900006985,254730000000000050908900006985,0000000000050908900006985,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 156 ROBLE PH,050C-2080766,PENDIENTE RECIBO
254730000000000050908900006986,254730000000000050908900006986,0000000000050908900006986,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 157 ROBLE PH,050C-2080767,PENDIENTE RECIBO
254730000000000050908900006987,254730000000000050908900006987,0000000000050908900006987,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 158 ROBLE PH,050C-2080768,PENDIENTE RECIBO
254730000000000050908900006988,254730000000000050908900006988,0000000000050908900006988,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 159 ROBLE PH,050C-2080769,PENDIENTE RECIBO
254730000000000050908900006989,254730000000000050908900006989,0000000000050908900006989,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 160 ROBLE PH,050C-2080770,PENDIENTE RECIBO
254730000000000050908900006990,254730000000000050908900006990,0000000000050908900006990,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 161 ROBLE PH,050C-2080771,PENDIENTE RECIBO
254730000000000050908900006991,254730000000000050908900006991,0000000000050908900006991,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 162 ROBLE PH,050C-2080772,PENDIENTE RECIBO
254730000000000050908900006992,254730000000000050908900006992,0000000000050908900006992,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 163 ROBLE PH,050C-2080773,PENDIENTE RECIBO
254730000000000050908900006993,254730000000000050908900006993,0000000000050908900006993,BANCOLOMBIA S.A.,890903938,C 17 Sur 7 58 Pq 164 ROBLE PH,050C-2080774,PENDIENTE RECIBO
254730000000000050908900006994,254730000000000050908900006994,0000000000050908900006994,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 165 ROBLE PH,050C-2080775,PENDIENTE RECIBO
254730000000000050908900006995,254730000000000050908900006995,0000000000050908900006995,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 166 ROBLE PH,050C-2080776,PENDIENTE RECIBO
254730000000000050908900006996,254730000000000050908900006996,0000000000050908900006996,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 167 ROBLE PH,050C-2080777,PENDIENTE RECIBO
254730000000000050908900006997,254730000000000050908900006997,0000000000050908900006997,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 168 ROBLE PH,050C-2080778,PENDIENTE RECIBO
254730000000000050908900006998,254730000000000050908900006998,0000000000050908900006998,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 169 ROBLE PH,050C-2080779,PENDIENTE RECIBO
254730000000000050908900006999,254730000000000050908900006999,0000000000050908900006999,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 170 ROBLE PH,050C-2080780,PENDIENTE RECIBO
254730000000000050908900007000,254730000000000050908900007000,0000000000050908900007000,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 171 ROBLE PH,050C-2080781,PENDIENTE RECIBO
254730000000000050908900007001,254730000000000050908900007001,0000000000050908900007001,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 172 ROBLE PH,050C-2080782,PENDIENTE RECIBO
254730000000000050908900007002,254730000000000050908900007002,0000000000050908900007002,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 173 ROBLE PH,050C-2080783,PENDIENTE RECIBO
254730000000000050908900007003,254730000000000050908900007003,0000000000050908900007003,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 174 ROBLE PH,050C-2080784,PENDIENTE RECIBO
254730000000000050908900007004,254730000000000050908900007004,0000000000050908900007004,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 175 ROBLE PH,050C-2080785,PENDIENTE RECIBO
254730000000000050908900007005,254730000000000050908900007005,0000000000050908900007005,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 176 ROBLE PH,050C-2080786,PENDIENTE RECIBO
254730000000000050908900007006,254730000000000050908900007006,0000000000050908900007006,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 177 ROBLE PH,050C-2080787,PENDIENTE RECIBO
254730000000000050908900007007,254730000000000050908900007007,0000000000050908900007007,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 178 ROBLE PH,050C-2080788,PENDIENTE RECIBO
254730000000000050908900007008,254730000000000050908900007008,0000000000050908900007008,FIDUCIARIA BOGOTA S A,8300558977,C 17 Sur 7 58 Pq 179 ROBLE PH,050C-2080789,PENDIENTE RECIBO
